GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0022200805,591,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,6,46,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,96,1,0,20230205,MEM,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200805,635,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,2,32,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20230205,MEM,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200805,652,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,1,14,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230205,MEM,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,212,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,8,12,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,20,1,1,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,239,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,6,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-21,121,1,1,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,255,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,235,1,0,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,397,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,6,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-20,51,1,0,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,542,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,8,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,17,1,1,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200826,552,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,190,183,1,1,20230208,TOR,SAS,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,10,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,11,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,255,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,33,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,9,2,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,14,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,67,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,6,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-114,42,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,71,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,5,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,27,1,0,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,276,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,5,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,232,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,310,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,3,19,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,0,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,344,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,0,46,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,34,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,371,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,11,43,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,10,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,404,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,8,7,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,23,1,1,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,425,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,6,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,0,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200839,649,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,4,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,22,1,0,20230210,TOR,UTA,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,14,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,11,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,27,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,16,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,11,10,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,62,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,11,9,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,18,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,11,6,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,64,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,6,40,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,75,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,269,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,4,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,9,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,350,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,9,53,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,368,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,8,36,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,1,1,0,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,624,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,4,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200856,672,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,0,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20230212,TOR,DET,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,24,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,79,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,3,23,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,15,1,1,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,269,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,1,36,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-234,57,1,1,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,322,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,8,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,338,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,7,5,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,14,1,0,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,350,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,5,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,3,1,0,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200868,410,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,1,27,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230214,TOR,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,138,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,0,7,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,37,1,1,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,171,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,10,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,6,182,1,0,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,409,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,5,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-12,90,1,1,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,428,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,4,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,257,1,0,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,439,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,3,24,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-7,104,1,0,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200890,515,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,10,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-1,109,1,0,20230223,TOR,NOP,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,129,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,37,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,86,104,1,0,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,196,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,10,5,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,14,1,1,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,476,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,3,5,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,44,1,0,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,515,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,0,8,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,38,1,1,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,546,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,10,25,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,38,1,0,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,557,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,9,41,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,17,1,0,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,560,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,9,36,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-55,122,1,1,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200903,622,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,5,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,29,183,1,0,20230225,DET,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,127,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,15,1,1,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,162,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,11,15,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,17,1,0,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,198,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,8,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,9,1,1,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,415,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,2,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,26,1,0,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,418,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,2,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200914,466,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,11,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,17,1,0,20230226,CLE,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,108,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,19,1,0,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,121,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,1,34,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,19,1,1,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,226,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,5,7,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,29,1,0,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,426,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,1,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,450,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,11,51,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,0,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200925,472,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,10,2,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,46,1,0,20230228,TOR,CHI,1630173,Precious Achiuwa
Shot Chart Detail,0022200942,159,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,10,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,138,1,0,20230302,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200942,494,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,9,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,33,1,1,20230302,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,92,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,5,10,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,40,1,0,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,143,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,1,23,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,13,1,0,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,168,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,11,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,1,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,185,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,10,1,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,22,1,1,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,422,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,2,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,129,94,1,0,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200956,504,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,8,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,188,1,0,20230304,WAS,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200975,95,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,4,6,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,17,1,1,20230306,DEN,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200975,161,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,11,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,2,260,1,1,20230306,DEN,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200975,425,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,2,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,20,1,0,20230306,DEN,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200975,522,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,6,29,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,73,1,1,20230306,DEN,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200991,104,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,49,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,94,1,0,20230308,LAC,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022200991,402,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,2,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,91,262,1,0,20230308,LAC,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201003,143,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,0,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,75,1,1,20230310,LAL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201003,187,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,11,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-38,134,1,0,20230310,LAL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201003,191,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,10,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,7,1,0,20230310,LAL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201003,200,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,9,46,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,25,1,0,20230310,LAL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201003,203,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,9,44,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230310,LAL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201029,180,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,8,20,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,229,73,1,0,20230314,TOR,DEN,1630173,Precious Achiuwa
Shot Chart Detail,0022201029,388,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,4,5,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230314,TOR,DEN,1630173,Precious Achiuwa
Shot Chart Detail,0022201029,408,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,3,6,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,77,1,0,20230314,TOR,DEN,1630173,Precious Achiuwa
Shot Chart Detail,0022201058,648,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,1,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,30,1,1,20230318,TOR,MIN,1630173,Precious Achiuwa
Shot Chart Detail,0022201058,657,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,0,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-124,230,1,0,20230318,TOR,MIN,1630173,Precious Achiuwa
Shot Chart Detail,0022201068,78,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,4,53,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-13,121,1,1,20230319,MIL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201068,132,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,0,3,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,31,1,1,20230319,MIL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201068,393,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,3,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-16,1,0,20230319,MIL,TOR,1630173,Precious Achiuwa
Shot Chart Detail,0022201119,626,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,1,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,21,1,0,20230326,TOR,WAS,1630173,Precious Achiuwa
Shot Chart Detail,0022201119,642,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,0,39,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,28,1,1,20230326,TOR,WAS,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,99,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,3,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,2,1,0,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,175,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,8,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,5,1,1,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,202,1630173,Precious Achiuwa,1610612761,Toronto Raptors,2,6,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,185,1,0,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,416,1630173,Precious Achiuwa,1610612761,Toronto Raptors,3,1,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,448,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,10,58,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-206,159,1,1,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,456,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,10,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-75,268,1,0,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,460,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,9,48,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,1,20230328,TOR,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022201132,477,1630173,Precious Achiuwa,1610612761,Toronto Raptors,4,7,55,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,31,1,0,20230328,TOR,MIA,1630173,Precious Achiuwa
